"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","cluster","gene","pct.diff"
"ARX",0,0.426001669442549,0.525,0.078,0,"0","ARX",0.447
"RPL23",0,0.423841157462034,0.992,0.881,0,"0","RPL23",0.111
"ZNF704",0,0.42337073655811,0.566,0.166,0,"0","ZNF704",0.4
"WLS",0,0.423336430747652,0.623,0.153,0,"0","WLS",0.47
"FLRT2",0,0.422127426912909,0.542,0.082,0,"0","FLRT2",0.46
"CYBRD1",0,0.42198767854338,0.62,0.156,0,"0","CYBRD1",0.464
"RPL18",0,0.42126957572018,0.997,0.941,0,"0","RPL18",0.056
"OMD",0,0.420106290622762,0.393,0.024,0,"0","OMD",0.369
"HIC1",0,0.419257723583363,0.546,0.098,0,"0","HIC1",0.448
"FKBP9",0,0.418151020966302,0.619,0.155,0,"0","FKBP9",0.464
"CAVIN3",0,0.417269773099307,0.67,0.171,0,"0","CAVIN3",0.499
"TSPAN5",0,0.416143983674038,0.676,0.195,0,"0","TSPAN5",0.481
"PHLDB1",0,0.415275642228875,0.571,0.123,0,"0","PHLDB1",0.448
"KLF9",0,0.412631515047481,0.62,0.201,0,"0","KLF9",0.419
"BNIP3L",0,0.412036668018268,0.869,0.396,0,"0","BNIP3L",0.473
"EGR3",0,0.411874339607491,0.457,0.111,0,"0","EGR3",0.346
"LTBP1",0,0.411846692457181,0.465,0.074,0,"0","LTBP1",0.391
"PRDX2",0,0.410543888808838,0.941,0.542,0,"0","PRDX2",0.399
"P4HB",0,0.410072854040743,0.882,0.518,0,"0","P4HB",0.364
"TEAD1",0,0.408783035292294,0.613,0.137,0,"0","TEAD1",0.476
"PDLIM2",0,0.408687824981428,0.742,0.296,0,"0","PDLIM2",0.446
"RPS9",0,0.408209132383455,0.997,0.945,0,"0","RPS9",0.052
"ALDH1A1",0,0.408006689432776,0.549,0.135,0,"0","ALDH1A1",0.414
"NFIC",0,0.406385302957563,0.841,0.347,0,"0","NFIC",0.494
"NFIX",0,0.406385002376066,0.685,0.185,0,"0","NFIX",0.5
"SVIL",0,0.405154954107313,0.669,0.207,0,"0","SVIL",0.462
"HDLBP",0,0.401330559621576,0.869,0.426,0,"0","HDLBP",0.443
"TMEM158",0,0.401261252437272,0.265,0.051,0,"0","TMEM158",0.214
"C9orf3",0,0.400813578115004,0.643,0.194,0,"0","C9orf3",0.449
"MXRA8",0,0.400716493272284,0.437,0.082,0,"0","MXRA8",0.355
"BTF3",0,0.400043859017408,0.988,0.838,0,"0","BTF3",0.15
"KDELR1",0,0.399683468909533,0.887,0.447,0,"0","KDELR1",0.44
"ING2",0,0.399061130387774,0.596,0.21,0,"0","ING2",0.386
"PTMS",0,0.39734828541984,0.979,0.587,0,"0","PTMS",0.392
"RPL6",0,0.397059150828563,0.995,0.932,0,"0","RPL6",0.0629999999999999
"RPS23",0,0.396956192130554,0.998,0.955,0,"0","RPS23",0.043
"SEMA3C",0,0.395715684577823,0.332,0.062,0,"0","SEMA3C",0.27
"OBSL1",0,0.395635282259397,0.679,0.19,0,"0","OBSL1",0.489
"VGLL3",0,0.394370311663837,0.511,0.063,0,"0","VGLL3",0.448
"SCD5",0,0.392593132712763,0.594,0.139,0,"0","SCD5",0.455
"MYC",0,0.392222225476253,0.561,0.212,0,"0","MYC",0.349
"CLMP",0,0.392165919916089,0.493,0.055,0,"0","CLMP",0.438
"MFAP2",0,0.391673020969976,0.436,0.054,0,"0","MFAP2",0.382
"SLC7A2",0,0.391252771625858,0.484,0.109,0,"0","SLC7A2",0.375
"RTL8C",0,0.390404612445644,0.729,0.252,0,"0","RTL8C",0.477
"PROS1",0,0.390113635872452,0.533,0.106,0,"0","PROS1",0.427
"BASP1",0,0.38982004018523,0.656,0.183,0,"0","BASP1",0.473
"P3H3",0,0.38921849827983,0.511,0.053,0,"0","P3H3",0.458
"MSRB3",0,0.387769765587505,0.532,0.093,0,"0","MSRB3",0.439
"NUPR1",0,0.386411361424938,0.889,0.302,0,"0","NUPR1",0.587
"SPON1",0,0.386306164326302,0.532,0.083,0,"0","SPON1",0.449
"NR2F1",0,0.386215310366962,0.484,0.095,0,"0","NR2F1",0.389
"ACSM3",0,0.385013927280219,0.522,0.142,0,"0","ACSM3",0.38
"RPL13",0,0.384796941433813,0.999,0.982,0,"0","RPL13",0.017
"RABAC1",0,0.383773213904819,0.935,0.623,0,"0","RABAC1",0.312
"RPS6",0,0.383305429505175,0.996,0.95,0,"0","RPS6",0.046
"BSG",0,0.3829243024018,0.883,0.527,0,"0","BSG",0.356
"GOLM1",0,0.382529778380037,0.601,0.148,0,"0","GOLM1",0.453
"CPE",0,0.382458508483978,0.576,0.139,0,"0","CPE",0.437
"NLGN4X",0,0.381078829759215,0.452,0.04,0,"0","NLGN4X",0.412
"SOD3",0,0.380943665240498,0.459,0.073,0,"0","SOD3",0.386
"PPP1R12B",0,0.380641340640367,0.547,0.152,0,"0","PPP1R12B",0.395
"PGR",0,0.379681670142417,0.438,0.066,0,"0","PGR",0.372
"MMP19",0,0.378472441398877,0.392,0.04,0,"0","MMP19",0.352
"WNT5A",0,0.377743556607802,0.425,0.052,0,"0","WNT5A",0.373
"SELENOP",0,0.377613768608148,0.814,0.303,0,"0","SELENOP",0.511
"HEBP1",0,0.376617840436985,0.735,0.265,0,"0","HEBP1",0.47
"TSHZ2",0,0.376554867896637,0.604,0.193,0,"0","TSHZ2",0.411
"EHD2",0,0.376539798406929,0.633,0.141,0,"0","EHD2",0.492
"ABCA6",0,0.376517244020486,0.475,0.067,0,"0","ABCA6",0.408
"C12orf57",0,0.375817317477732,0.962,0.597,0,"0","C12orf57",0.365
"RAMP1",0,0.374418471214276,0.405,0.1,0,"0","RAMP1",0.305
"ADH5",0,0.373639982532134,0.853,0.425,0,"0","ADH5",0.428
"ANXA2",0,0.373429569870368,0.831,0.605,0,"0","ANXA2",0.226
"NDUFA4",0,0.372424367358739,0.972,0.764,0,"0","NDUFA4",0.208
"GXYLT2",0,0.372211424819584,0.501,0.074,0,"0","GXYLT2",0.427
"GATM",0,0.370906771696734,0.381,0.08,0,"0","GATM",0.301
"FIBIN",0,0.370061639903941,0.356,0.023,0,"0","FIBIN",0.333
"GNG12",0,0.369562249043018,0.657,0.173,0,"0","GNG12",0.484
"TWSG1",0,0.369535724529641,0.598,0.148,0,"0","TWSG1",0.45
"RTN4",0,0.369477845332929,0.892,0.535,0,"0","RTN4",0.357
"CTTN",0,0.369038710021007,0.719,0.223,0,"0","CTTN",0.496
"CD151",0,0.368011783602693,0.813,0.357,0,"0","CD151",0.456
"RPL4",0,0.367809884410751,0.988,0.845,0,"0","RPL4",0.143
"MBNL2",0,0.367476319340185,0.72,0.261,0,"0","MBNL2",0.459
"VCL",0,0.367312131327368,0.645,0.235,0,"0","VCL",0.41
"RPS3",0,0.367217056351333,0.997,0.954,0,"0","RPS3",0.043
"FLNA",0,0.366507885240838,0.906,0.568,0,"0","FLNA",0.338
"S100A13",0,0.365574995009349,0.872,0.332,0,"0","S100A13",0.54
"SH3PXD2A",0,0.364870907594447,0.603,0.163,0,"0","SH3PXD2A",0.44
"BAG2",0,0.364542041419421,0.544,0.119,0,"0","BAG2",0.425
"ITGB5",0,0.364535466218425,0.385,0.137,0,"0","ITGB5",0.248
"RPS13",0,0.364148521922549,0.994,0.918,0,"0","RPS13",0.076
"TUSC3",0,0.362966461618163,0.611,0.148,0,"0","TUSC3",0.463
"CDH3",0,0.362958974488805,0.395,0.054,0,"0","CDH3",0.341
"RCN2",0,0.362755109966175,0.808,0.353,0,"0","RCN2",0.455
"PLIN3",0,0.362029726539063,0.7,0.27,0,"0","PLIN3",0.43
"SYTL4",0,0.361927316712123,0.511,0.091,0,"0","SYTL4",0.42
"RPL22L1",0,0.361592855727185,0.85,0.517,0,"0","RPL22L1",0.333
"PDLIM7",0,0.361509945601672,0.61,0.218,0,"0","PDLIM7",0.392
"PLD3",0,0.361110578442352,0.829,0.345,0,"0","PLD3",0.484
"MYDGF",0,0.360612688753871,0.828,0.46,0,"0","MYDGF",0.368
"KDM6B",0,0.360252912475862,0.595,0.254,0,"0","KDM6B",0.341
"RAB31",0,0.359561325943563,0.62,0.199,0,"0","RAB31",0.421
"MRGPRF",0,0.359233496532042,0.44,0.039,0,"0","MRGPRF",0.401
"PCYOX1",0,0.358468643239783,0.653,0.216,0,"0","PCYOX1",0.437
"CAV2",0,0.357588703672678,0.63,0.174,0,"0","CAV2",0.456
"SERTAD1",0,0.356899959939021,0.637,0.301,0,"0","SERTAD1",0.336
"SNHG18",0,0.356785585408508,0.525,0.092,0,"0","SNHG18",0.433
"KLF4",0,0.356624372097139,0.604,0.275,0,"0","KLF4",0.329
"COLEC12",0,0.356341194520351,0.278,0.057,0,"0","COLEC12",0.221
"CHID1",0,0.356074994537166,0.706,0.268,0,"0","CHID1",0.438
"RPL24",0,0.354267970712855,0.996,0.933,0,"0","RPL24",0.0629999999999999
"EPHX1",0,0.354190562006067,0.716,0.25,0,"0","EPHX1",0.466
"RPL10",0,0.353261224991717,0.999,0.974,0,"0","RPL10",0.025
"RBMS3",0,0.353155096507501,0.553,0.108,0,"0","RBMS3",0.445
"DSE",0,0.3526154856964,0.623,0.173,0,"0","DSE",0.45
"DCBLD2",0,0.351946566528816,0.541,0.111,0,"0","DCBLD2",0.43
"LMAN1",0,0.351877180220767,0.866,0.459,0,"0","LMAN1",0.407
"SLC25A6",0,0.351325263482969,0.976,0.731,0,"0","SLC25A6",0.245
"DMD",0,0.349813654803174,0.463,0.069,0,"0","DMD",0.394
"PLOD1",0,0.348987843147182,0.591,0.175,0,"0","PLOD1",0.416
"PSD3",0,0.348430462971544,0.58,0.128,0,"0","PSD3",0.452
"HS3ST1",0,0.348149042690398,0.427,0.104,0,"0","HS3ST1",0.323
"VASN",0,0.347172187934809,0.499,0.093,0,"0","VASN",0.406
"PAM",0,0.347004929531347,0.577,0.174,0,"0","PAM",0.403
"PDLIM4",0,0.346123491855287,0.572,0.128,0,"0","PDLIM4",0.444
"KLHDC8A",0,0.346120276279694,0.407,0.074,0,"0","KLHDC8A",0.333
"ITGB1",0,0.345939788313404,0.967,0.653,0,"0","ITGB1",0.314
"ID3",0,0.345900334206766,0.582,0.25,0,"0","ID3",0.332
"NACA",0,0.343095892814141,0.995,0.926,0,"0","NACA",0.069
"ST5",0,0.340832988800261,0.552,0.151,0,"0","ST5",0.401
"HCFC1R1",0,0.340508895976724,0.643,0.274,0,"0","HCFC1R1",0.369
"CRTAP",0,0.340093512381718,0.762,0.311,0,"0","CRTAP",0.451
"MAP1LC3A",0,0.339211916617886,0.634,0.212,0,"0","MAP1LC3A",0.422
"UCHL1",0,0.339141600470728,0.478,0.104,0,"0","UCHL1",0.374
"WNT2B",0,0.339039565823123,0.364,0.059,0,"0","WNT2B",0.305
"DDAH2",0,0.3387549781756,0.749,0.353,0,"0","DDAH2",0.396
"DAAM1",0,0.338232521475493,0.552,0.187,0,"0","DAAM1",0.365
"HSDL2",0,0.33803953107747,0.616,0.214,0,"0","HSDL2",0.402
"SNAI2",0,0.337973235924866,0.407,0.068,0,"0","SNAI2",0.339
"RBPMS",0,0.337961989908075,0.582,0.158,0,"0","RBPMS",0.424
"ACTG1",0,0.337838299543994,0.997,0.926,0,"0","ACTG1",0.071
"EPB41L2",0,0.337601914356342,0.69,0.237,0,"0","EPB41L2",0.453
"TWIST2",0,0.337568158910683,0.457,0.051,0,"0","TWIST2",0.406
"FAM46A",0,0.337261773678376,0.51,0.18,0,"0","FAM46A",0.33
"DSEL",0,0.336700474721149,0.464,0.068,0,"0","DSEL",0.396
"SPSB1",0,0.336554749590236,0.402,0.099,0,"0","SPSB1",0.303
"RPS24",0,0.33555331555658,0.998,0.963,0,"0","RPS24",0.035
"EDIL3",0,0.335310219760457,0.386,0.049,0,"0","EDIL3",0.337
"EIF3L",0,0.335059797753612,0.897,0.495,0,"0","EIF3L",0.402
"CDKN1A",0,0.335050414615826,0.538,0.258,0,"0","CDKN1A",0.28
"CNTN1",0,0.33480127155591,0.384,0.025,0,"0","CNTN1",0.359
"RPL9",0,0.334332851792029,0.995,0.941,0,"0","RPL9",0.054
"LXN",0,0.334227236923128,0.321,0.123,0,"0","LXN",0.198
"ZNF275",0,0.333417817328879,0.509,0.123,0,"0","ZNF275",0.386
"SLC25A3",0,0.333130377014906,0.964,0.675,0,"0","SLC25A3",0.289
"EIF3E",0,0.332401121317562,0.969,0.701,0,"0","EIF3E",0.268
"HSPB6",0,0.331391420512387,0.485,0.108,0,"0","HSPB6",0.377
"RPL11",0,0.330629096957804,0.997,0.959,0,"0","RPL11",0.038
"FNDC3B",0,0.330579673143999,0.769,0.334,0,"0","FNDC3B",0.435
"KRT19",0,0.328786093918253,0.613,0.205,0,"0","KRT19",0.408
"ADAM12",0,0.326934429525736,0.323,0.061,0,"0","ADAM12",0.262
"RPL26",0,0.326438813476429,0.996,0.943,0,"0","RPL26",0.053
"LRPAP1",0,0.326395457559321,0.842,0.463,0,"0","LRPAP1",0.379
"PHPT1",0,0.326352767723212,0.891,0.542,0,"0","PHPT1",0.349
"RWDD4",0,0.32590420127636,0.636,0.239,0,"0","RWDD4",0.397
"LTBP3",0,0.325706050323485,0.737,0.28,0,"0","LTBP3",0.457
"GINM1",0,0.324719888521833,0.739,0.29,0,"0","GINM1",0.449
"MRFAP1",0,0.324473178618545,0.922,0.54,0,"0","MRFAP1",0.382
"NECTIN2",0,0.324320941695412,0.65,0.223,0,"0","NECTIN2",0.427
"MAMDC2",0,0.323992899153501,0.312,0.034,0,"0","MAMDC2",0.278
"TGFBR3",0,0.323818682915188,0.551,0.195,0,"0","TGFBR3",0.356
"CDC42EP5",0,0.323201261373724,0.531,0.099,0,"0","CDC42EP5",0.432
"NORAD",0,0.321266868502257,0.855,0.425,0,"0","NORAD",0.43
"LDHB",0,0.320544023815674,0.945,0.626,0,"0","LDHB",0.319
"HNRNPA1",0,0.31937124253124,0.985,0.833,0,"0","HNRNPA1",0.152
"NUCB2",0,0.319268094454963,0.783,0.384,0,"0","NUCB2",0.399
"RPSA",0,0.318645455637428,0.992,0.905,0,"0","RPSA",0.087
"MAP1B",0,0.318579644434402,0.535,0.121,0,"0","MAP1B",0.414
"NEGR1",0,0.318469360724078,0.342,0.03,0,"0","NEGR1",0.312
"SLC16A9",0,0.31843982052782,0.41,0.067,0,"0","SLC16A9",0.343
"IQCG",0,0.318431630836276,0.487,0.15,0,"0","IQCG",0.337
"PLEKHH2",0,0.317338610048952,0.461,0.075,0,"0","PLEKHH2",0.386
"TMEM14C",0,0.316710971685204,0.874,0.456,0,"0","TMEM14C",0.418
"FMO1",0,0.31601441109589,0.348,0.013,0,"0","FMO1",0.335
"IFT57",0,0.315531725846156,0.679,0.233,0,"0","IFT57",0.446
"GSTM5",0,0.315446734324509,0.422,0.072,0,"0","GSTM5",0.35
"MEST",0,0.315392173135135,0.32,0.096,0,"0","MEST",0.224
"FRZB",0,0.315274529538689,0.421,0.064,0,"0","FRZB",0.357
"ANGPTL2",0,0.314949416048707,0.446,0.071,0,"0","ANGPTL2",0.375
"IRS1",0,0.314397871435261,0.457,0.099,0,"0","IRS1",0.358
"TUBB2A",0,0.314241447909244,0.396,0.119,0,"0","TUBB2A",0.277
"FAM210B",0,0.314022252161842,0.673,0.251,0,"0","FAM210B",0.422
"EIF3F",0,0.312383151793379,0.94,0.617,0,"0","EIF3F",0.323
"OSR2",0,0.312270510100948,0.44,0.113,0,"0","OSR2",0.327
"PLS3",0,0.312141681871159,0.659,0.197,0,"0","PLS3",0.462
"NFE2L2",0,0.312005118100935,0.88,0.476,0,"0","NFE2L2",0.404
"FXYD6",0,0.311936136056932,0.603,0.176,0,"0","FXYD6",0.427
"DDOST",0,0.311786385422405,0.88,0.517,0,"0","DDOST",0.363
"ID4",0,0.310398960571133,0.466,0.134,0,"0","ID4",0.332
"RPL32",0,0.310350963889986,0.997,0.962,0,"0","RPL32",0.035
"CSRP2",0,0.310028744268086,0.357,0.109,0,"0","CSRP2",0.248
"MUM1L1",0,0.309401485160229,0.369,0.051,0,"0","MUM1L1",0.318
"TSHZ1",0,0.308902201335708,0.532,0.153,0,"0","TSHZ1",0.379
"SBSPON",0,0.308389340200555,0.311,0.033,0,"0","SBSPON",0.278
"GATA4",0,0.308333190396604,0.458,0.079,0,"0","GATA4",0.379
"FHL1",0,0.308201187487954,0.477,0.095,0,"0","FHL1",0.382
"MPZL1",0,0.307794402848532,0.607,0.215,0,"0","MPZL1",0.392
"TMED3",0,0.307081787547666,0.657,0.264,0,"0","TMED3",0.393
"SPECC1",0,0.30689409977106,0.59,0.189,0,"0","SPECC1",0.401
"ZCCHC24",0,0.305698625593674,0.508,0.112,0,"0","ZCCHC24",0.396
"ADI1",0,0.305662921358443,0.743,0.343,0,"0","ADI1",0.4
"BMP1",0,0.305450375891925,0.484,0.104,0,"0","BMP1",0.38
"HSPA12A",0,0.304602010993498,0.452,0.085,0,"0","HSPA12A",0.367
"PRPS2",0,0.304520287381203,0.437,0.158,0,"0","PRPS2",0.279
"CD302",0,0.304147017068031,0.544,0.143,0,"0","CD302",0.401
"ENG",0,0.304032014358639,0.715,0.244,0,"0","ENG",0.471
"NME4",0,0.303972440196819,0.673,0.249,0,"0","NME4",0.424
"AKR7A2",0,0.303504868829563,0.733,0.318,0,"0","AKR7A2",0.415
"SSR2",0,0.303326301627366,0.961,0.69,0,"0","SSR2",0.271
"AR",0,0.303151831091556,0.488,0.115,0,"0","AR",0.373
"NAP1L1",0,0.302979180775137,0.97,0.679,0,"0","NAP1L1",0.291
"CDK2AP1",0,0.302178339966116,0.68,0.262,0,"0","CDK2AP1",0.418
"ZBTB20",0,0.30201988791511,0.865,0.44,0,"0","ZBTB20",0.425
"P3H1",0,0.301970124439581,0.506,0.129,0,"0","P3H1",0.377
"FAM229B",0,0.301946638893187,0.505,0.1,0,"0","FAM229B",0.405
"OSBPL1A",0,0.301887030343922,0.558,0.189,0,"0","OSBPL1A",0.369
"WIPF3",0,0.301422040694375,0.449,0.08,0,"0","WIPF3",0.369
"PCDH18",0,0.301405677184966,0.374,0.042,0,"0","PCDH18",0.332
"OLFML1",0,0.301101541998043,0.442,0.052,0,"0","OLFML1",0.39
"SRPX2",0,0.30043563579043,0.36,0.031,0,"0","SRPX2",0.329
"OSMR",0,0.299910035264802,0.44,0.104,0,"0","OSMR",0.336
"ARL3",0,0.299731133767164,0.713,0.284,0,"0","ARL3",0.429
"FKBP14",0,0.299444980666398,0.452,0.107,0,"0","FKBP14",0.345
"TWIST1",0,0.299103278968113,0.376,0.046,0,"0","TWIST1",0.33
"SGCD",0,0.29882284695257,0.352,0.029,0,"0","SGCD",0.323
"LRP3",0,0.2981810613853,0.538,0.121,0,"0","LRP3",0.417
"TCF7L2",0,0.29794920242007,0.532,0.161,0,"0","TCF7L2",0.371
"C1QTNF1",0,0.297358752813541,0.423,0.055,0,"0","C1QTNF1",0.368
"RAB13",0,0.297209106230909,0.803,0.324,0,"0","RAB13",0.479
"LEPROT",0,0.296837709993743,0.836,0.415,0,"0","LEPROT",0.421
"CMYA5",0,0.296776762575638,0.367,0.078,0,"0","CMYA5",0.289
"IRF2BPL",0,0.296612075575877,0.576,0.199,0,"0","IRF2BPL",0.377
"PLEKHA5",0,0.296598456218222,0.552,0.16,0,"0","PLEKHA5",0.392
"ARHGAP21",0,0.296506303588371,0.67,0.257,0,"0","ARHGAP21",0.413
"VSTM4",0,0.296190608081999,0.409,0.069,0,"0","VSTM4",0.34
"B4GALT1",0,0.296097335987889,0.627,0.305,0,"0","B4GALT1",0.322
"AP3S1",0,0.295260768325584,0.756,0.342,0,"0","AP3S1",0.414
"RHOB",0,0.294863330485042,0.786,0.418,0,"0","RHOB",0.368
"VAPA",0,0.293799989985655,0.914,0.567,0,"0","VAPA",0.347
"ARL1",0,0.293544773698557,0.732,0.329,0,"0","ARL1",0.403
"JAM3",0,0.292933906195913,0.487,0.085,0,"0","JAM3",0.402
"TPT1",0,0.292925791811462,0.999,0.976,0,"0","TPT1",0.023
"SYNGR1",0,0.292758317696226,0.627,0.182,0,"0","SYNGR1",0.445
"PGRMC1",0,0.29145986892248,0.783,0.324,0,"0","PGRMC1",0.459
"LSAMP",0,0.291213106138013,0.335,0.032,0,"0","LSAMP",0.303
"RPLP1",0,0.29115733205562,0.999,0.984,0,"0","RPLP1",0.015
"MXRA7",0,0.29087176966704,0.726,0.271,0,"0","MXRA7",0.455
"PFN2",0,0.290795705480786,0.556,0.148,0,"0","PFN2",0.408
"FNDC4",0,0.29053215715692,0.434,0.067,0,"0","FNDC4",0.367
"SGCB",0,0.290522128266063,0.561,0.152,0,"0","SGCB",0.409
"PLCXD3",0,0.290410662845844,0.332,0.037,0,"0","PLCXD3",0.295
"DLC1",0,0.289754305670299,0.468,0.102,0,"0","DLC1",0.366
"DIRAS3",0,0.288955623518562,0.361,0.072,0,"0","DIRAS3",0.289
"ANK2",0,0.288546725384148,0.328,0.032,0,"0","ANK2",0.296
"PLAGL1",0,0.287926453884733,0.517,0.155,0,"0","PLAGL1",0.362
"AC006453.2",0,0.287191206142531,0.485,0.121,0,"0","AC006453.2",0.364
"ASPH",0,0.286866064240994,0.674,0.267,0,"0","ASPH",0.407
"LOXL2",0,0.286493946135226,0.418,0.07,0,"0","LOXL2",0.348
"RPS10",0,0.286303957576782,0.989,0.888,0,"0","RPS10",0.101
"DAB2",0,0.286135937216372,0.706,0.219,0,"0","DAB2",0.487
"SEC63",0,0.285500370390785,0.763,0.345,0,"0","SEC63",0.418
"C1QTNF4",0,0.28511701993071,0.464,0.078,0,"0","C1QTNF4",0.386
"SCARB2",0,0.28447623292182,0.792,0.354,0,"0","SCARB2",0.438
"PGM3",0,0.283865369591478,0.54,0.17,0,"0","PGM3",0.37
"MAOB",0,0.283827794849668,0.384,0.06,0,"0","MAOB",0.324
"DKK3",0,0.283583406212727,0.372,0.062,0,"0","DKK3",0.31
"GCLM",0,0.283538182547231,0.466,0.171,0,"0","GCLM",0.295
"GATA6",0,0.283304761333017,0.45,0.106,0,"0","GATA6",0.344
"TMEM263",0,0.282916750863659,0.618,0.216,0,"0","TMEM263",0.402
"RPL18A",0,0.282656430768963,0.997,0.957,0,"0","RPL18A",0.04
"GPC1",0,0.281778872734483,0.408,0.089,0,"0","GPC1",0.319
"SLC25A37",0,0.281463613783251,0.705,0.276,0,"0","SLC25A37",0.429
"TSPAN3",0,0.280699732741531,0.747,0.312,0,"0","TSPAN3",0.435
"AHCYL1",0,0.279993683554599,0.73,0.332,0,"0","AHCYL1",0.398
"MAFF",0,0.279553090298334,0.482,0.23,0,"0","MAFF",0.252
"CTNNAL1",0,0.27894632815499,0.657,0.224,0,"0","CTNNAL1",0.433
"CSTA",0,0.278601774820879,0.491,0.113,0,"0","CSTA",0.378
"RPL8",0,0.278539701998488,0.997,0.953,0,"0","RPL8",0.044
"TSC22D1",0,0.278260456385714,0.797,0.345,0,"0","TSC22D1",0.452
"TP53I3",0,0.27806714904079,0.47,0.142,0,"0","TP53I3",0.328
"CES1",0,0.276924840775231,0.268,0.024,0,"0","CES1",0.244
"YAP1",0,0.276766858841786,0.591,0.168,0,"0","YAP1",0.423
"RDH10",0,0.276506287831972,0.3,0.056,0,"0","RDH10",0.244
"ERRFI1",0,0.276474151996538,0.471,0.118,0,"0","ERRFI1",0.353
"SOCS3",0,0.276292279588564,0.701,0.385,0,"0","SOCS3",0.316
"ATRAID",0,0.276267549333424,0.873,0.495,0,"0","ATRAID",0.378
"CYB5A",0,0.276023589024225,0.792,0.35,0,"0","CYB5A",0.442
"MARVELD1",0,0.276010104577641,0.455,0.113,0,"0","MARVELD1",0.342
"C20orf27",0,0.275895490287796,0.586,0.225,0,"0","C20orf27",0.361
"ARL4D",0,0.27568885720769,0.393,0.089,0,"0","ARL4D",0.304
"PGM1",0,0.275100706114945,0.521,0.167,0,"0","PGM1",0.354
"ADAMTS12",0,0.274718615768307,0.333,0.041,0,"0","ADAMTS12",0.292
"HSP90B1",0,0.274272007102387,0.966,0.665,0,"0","HSP90B1",0.301
"C6orf48",0,0.273923450521597,0.832,0.462,0,"0","C6orf48",0.37
"RND3",0,0.27350068811926,0.487,0.149,0,"0","RND3",0.338
"NDRG2",0,0.273156921818712,0.528,0.189,0,"0","NDRG2",0.339
"LOX",0,0.272340647391415,0.333,0.041,0,"0","LOX",0.292
"SSBP3",0,0.272276944149023,0.666,0.277,0,"0","SSBP3",0.389
"ZFPM2",0,0.272162848651076,0.411,0.062,0,"0","ZFPM2",0.349
"MAP3K20",0,0.271568661764688,0.613,0.22,0,"0","MAP3K20",0.393
"RPS14",0,0.271507804148254,0.998,0.962,0,"0","RPS14",0.036
"ADAMTS16",0,0.271440463156413,0.319,0.051,0,"0","ADAMTS16",0.268
"CPED1",0,0.271382666410638,0.455,0.118,0,"0","CPED1",0.337
"NRK",0,0.27106274936582,0.382,0.065,0,"0","NRK",0.317
"PLXNA4",0,0.270975429726292,0.288,0.027,0,"0","PLXNA4",0.261
"GLIS3",0,0.270962567277166,0.381,0.067,0,"0","GLIS3",0.314
"PLEKHA4",0,0.27090238381597,0.457,0.094,0,"0","PLEKHA4",0.363
"HACD3",0,0.269936383774201,0.697,0.284,0,"0","HACD3",0.413
"VLDLR",0,0.26971653429882,0.42,0.086,0,"0","VLDLR",0.334
"P4HA2",0,0.269168975891901,0.386,0.11,0,"0","P4HA2",0.276
"TMED10",0,0.269015329680216,0.88,0.504,0,"0","TMED10",0.376
"ESD",0,0.269012414858022,0.825,0.401,0,"0","ESD",0.424
"P3H4",0,0.268412129207966,0.425,0.093,0,"0","P3H4",0.332
"PDIA6",0,0.268196371669922,0.884,0.555,0,"0","PDIA6",0.329
"TNFRSF1A",0,0.26788531581871,0.71,0.342,0,"0","TNFRSF1A",0.368
"MT-CYB",0,0.267525976247384,0.997,0.96,0,"0","MT-CYB",0.037
"MAPK10",0,0.266840976700722,0.375,0.056,0,"0","MAPK10",0.319
"ANTXR2",0,0.266609775631646,0.52,0.135,0,"0","ANTXR2",0.385
"MORF4L1",0,0.265076105580957,0.954,0.657,0,"0","MORF4L1",0.297
"MSRB2",0,0.26478059581574,0.67,0.271,0,"0","MSRB2",0.399
"EIF4A1",0,0.264493462611179,0.885,0.526,0,"0","EIF4A1",0.359
"WFS1",0,0.264233956228613,0.471,0.115,0,"0","WFS1",0.356
"BOD1",0,0.263917425269867,0.619,0.232,0,"0","BOD1",0.387
"SLC39A6",0,0.263543226419631,0.551,0.175,0,"0","SLC39A6",0.376
"EPDR1",0,0.263264236273718,0.422,0.072,0,"0","EPDR1",0.35
"ZFYVE21",0,0.263241069797715,0.657,0.24,0,"0","ZFYVE21",0.417
"EIF4B",0,0.2612054081707,0.918,0.568,0,"0","EIF4B",0.35
"BOC",0,0.261002094773124,0.359,0.056,0,"0","BOC",0.303
"SYT1",0,0.26063612239829,0.307,0.039,0,"0","SYT1",0.268
"RPL36",0,0.26024482732437,0.996,0.952,0,"0","RPL36",0.044
"MLXIP",0,0.259995403822635,0.649,0.263,0,"0","MLXIP",0.386
"MINDY2",0,0.259233943959638,0.549,0.247,0,"0","MINDY2",0.302
"RPS16",0,0.258638371434969,0.995,0.947,0,"0","RPS16",0.048
"MCFD2",0,0.258186571417309,0.662,0.289,0,"0","MCFD2",0.373
"PSMB5",0,0.257586042988694,0.795,0.385,0,"0","PSMB5",0.41
"TRIOBP",0,0.256830985940875,0.675,0.287,0,"0","TRIOBP",0.388
"UACA",0,0.256828831561549,0.656,0.218,0,"0","UACA",0.438
"GSTP1",0,0.255813022233064,0.975,0.72,0,"0","GSTP1",0.255
"EGFR",0,0.25567020568054,0.418,0.103,0,"0","EGFR",0.315
